Sort Container Key	Parent Container Key	UNIVERSAL ID	DESCRIPTION	COLOR	STYLE	SIZE	Part Number	DEPARTMENT NAME	Gender	Category (Department)	Subclass	Vendor	SCAN QUANTITY	 Unit Retail 	 Ext. Retail 	COGS	Zone
J40707EBBE22	40700051869	99107119515	THE '90S STRAIGHT JEAN IN BE, DM6212, 27	DM6212	NM186	27	NM186DM621227	FLAT	Womens	W PANTS DENIM	W PANT DEN OTH	Madewell	1	128	128	$8.87	Zone 1 Pants
J40707EBBE22	40700051869	99107786753	LS/PANTS KNIT SLEEP SET,YD1184,S	YD1184	CK478	S	CK478YD1184S	FLAT	Womens	W LOUNGE	W SLEEPWEAR SET	J Crew Factory	1	128	128	$8.87	Zone 1
J40707EBBE22	40700051869	99107787522	WT REFINED PINTUCK PANT, BK0001, T10	BK0001	CM085	T10	CM085BK0001T10	FLAT	Womens	W PANTS	W P N DENIM STRAIGHT	J Crew Factory	1	128	128	$8.87	Zone 1 Pants
J40707EBBE22	40700051869	99107792794	LS CORD UTILITY SHIRT D, GR7223, 12	GR7223	CM993	12	CM993GR722312	FLAT	Womens	W DRESSES	W DRESS CASUAL WOVEN	J Crew Factory	1	128	128	$8.87	Zone 1
J40707EBBE22	40700051869	99107879441	BARREL TROUSER - TENCEL TWIL, BK5229, 12	BK5229	NW171	12	NW171BK522912	FLAT	Womens	W PANTS NON DENIM	W PANT N DEN DRP FX	Madewell	1	128	128	$8.87	Zone 1 Pants
J40708330A56	40700052010	99107782282	GEMMA SKIRT -COMPACT CO, WT0005, 00	WT0005	NV576	0	NV576WT000500	MASTER/SPECIALTY	Womens	W SKIRTS	W SKIRT N DENIM MIDI	Madewell	1	128	128	$10.15	Zone 1 Pants
J40708330A56	40700052010	99107782288	GEMMA SKIRT -COMPACT CO, WT0005, 4	WT0005	NV576	4	NV576WT00054	MASTER/SPECIALTY	Womens	W SKIRTS	W SKIRT N DENIM MIDI	Madewell	1	128	128	$10.15	Zone 1 Pants
J40708153122	40700051869	99107863082	ORGANIC DROP HAND HELD, BL7041, ONE S	BL7041	NW367	ONE S	NW367BL7041ONE S	MASTER/SPECIALTY	Womens	W BAGS	W SHOULDER LTHR	Madewell	1	128	128	$10.15	Zone 1
J40708153122	40700051869	99107930738	THE CAMREN MINI BAG: SUED, BR6956, ONE S	BR6956	NU218	ONE S	NU218BR6956ONE S	MASTER/SPECIALTY	Womens	W BAGS	W SHOULDER LTHR	Madewell	1	128	128	$10.15	Zone 1
J40708136213	40700052010	99107863092	ORGANIC DROP HAND HELD:, BR6598, ONE S	BR6598	NW972	ONE S	NW972BR6598ONE S	MASTER/SPECIALTY	Womens	W BAGS	W SHOULDER LTHR	Madewell	1	128	128	$10.15	Zone 1
J40707EBBE22	40700051869	99107844783	SEMI-SHEER SPLIT-NECK TOP, PP7327, XS	PP7327	NW733	XS	NW733PP7327XS	FLAT	Womens	W SHIRTS	W SHIRTS TOPS LS	Madewell	1	118	118	$8.27	Zone 1
J40707EBBE22	40700051869	99107253147	P LIZZIE WIDE LEG POCKET PA, NA6445, P29	NA6445	BW805	P29	BW805NA6445P29	FLAT	Womens	W PANTS	W P NON DENIM OTHER	J Crew Factory	1	118	118	$8.27	Zone 2 Pants
J40707EBBE22	40700051869	99107839481	MERINO SILK AKILA WIDE, BR8786, S	BR8786	NW806	S	NW806BR8786S	FLAT	Womens	W SWEATERS	W SW CARD CARDGIAN	Madewell	1	118	118	$8.27	Zone 1
J40707EBBE22	40700051869	99107824757	CLEAN MINI SKIRT RINSE WASH, DM9455, 32	DM9455	NW316	32	NW316DM945532	FLAT	Womens	MW DENIM DRESSING	DNM DRSNG SKIRT MINI	Madewell	1	118	118	$8.27	Zone 2 Pants
J40707EBBE22	40700051869	99107692330	DENIM MIDI PENCIL SKIRT IN B, DM8400, 25	DM8400	NU503	25	NU503DM840025	FLAT	Womens	MW DENIM DRESSING	DNM DRSNG SKIRT MIDI	Madewell	1	118	118	$8.27	Zone 2 Pants
J40707EBBE22	40700051869	99107494543	RUFFLE BUTTON DOWN SHIR, YD7077, L	YD7077	CD286	L	CD286YD7077L	FLAT	Womens	W SHIRTS	W SHIRTS BUTTON WASH	J Crew Factory	1	110	110	$7.79	Zone 2
J407080A8FFE	40700051869	99107469001	DELICATE COLLECTION CHU, EB9672, ONE S	EB9672	NR281	ONE S	NR281EB9672ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	1	108	108	$8.75	Zone 2
J40707EBBE22	40700051869	99107714644	EMBROIDERED POPLIN BALLOON-S, WT0005, XS	WT0005	NU455	XS	NU455WT0005XS	FLAT	Womens	W SHIRTS	W SHIRTS TOPS LS	Madewell	1	98	98	$7.07	Zone 1
J40707EBBE22	40700051869	99107798287	NEW AIRPLANE CARDIGAN, BK0001, XXS	BK0001	CL515	XXS	CL515BK0001XXS	FLAT	Womens	W KNITS	W KNIT WEEKEND TOPS	J Crew Factory	1	98	98	$7.07	Zone 2
J40707EBBE22	40700051869	99107883001	OXFORD OVERSIZED BUTTON-UP SH, WT0005, S	WT0005	NX630	S	NX630WT0005S	FLAT	Womens	W SHIRTS	W SHIRTS BUTTON LS	Madewell	1	98	98	$7.07	Zone 1
J40708153122	40700051869	99107859925	CLEAN WESTERN BELT: CAB, EE7991, S	EE7991	NW396	S	NW396EE7991S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	98	98	$8.05	Zone 1
J40708136213	40700052010	99107859925	CLEAN WESTERN BELT: CAB, EE7991, S	EE7991	NW396	S	NW396EE7991S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	98	98	$8.05	Zone 1
J407080A8FFE	40700051869	99107864243	DEMI SKINNY EXTRA LARGE, EB9672, ONE S	EB9672	NW138	ONE S	NW138EB9672ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	3	98	294	$8.05	Zone 2
J407080A8FFE	40700051869	99107864245	DEMI SKINNY EXTRA LARGE, EE0514, ONE S	EE0514	NW138	ONE S	NW138EE0514ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	3	98	294	$8.05	Zone 2
J40708136213	40700052010	99107864243	DEMI SKINNY EXTRA LARGE, EB9672, ONE S	EB9672	NW138	ONE S	NW138EB9672ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	1	98	98	$8.05	Zone 2
J40708136213	40700052010	99107623439	DEMI DAINTY TENNIS NECK, EB9672, ONE S	EB9672	NT434	ONE S	NT434EB9672ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL NCK CHOKER	Madewell	2	98	196	$8.05	Zone 2
J40707EBBE22	40700051869	99106958531	THE MCCARREN HOODIE, NA0078, L	NA0078	NK076	L	NK076NA0078L	FLAT	Mens	M KNITS	M KNT FLEECE HOODIE	Madewell	1	98	98	$7.07	Zone 1
J40707EBBE22	40700051869	99107739615	EMBROIDERED SHIRRED HENLEY TO, BK0070, L	BK0070	NV767	L	NV767BK0070L	FLAT	Womens	W SHIRTS	W SHIRTS TOPS SS	Madewell	1	98	98	$7.07	Zone 1
J40707EBBE22	40700051869	99107881572	BALLOON-SLEEVE TOP, WR2175, L	WR2175	NW721	L	NW721WR2175L	FLAT	Womens	W SHIRTS	W SHIRTS TOPS LS	Madewell	1	98	98	$7.07	Zone 1
J40707EBBE22	40700051869	99107882400	CREWNECK CUTAWAY VEST IN DRA, BK0070, 10	BK0070	NW061	10	NW061BK007010	FLAT	Womens	W SHIRTS	W SHIRTS TOPS SL	Madewell	1	98	98	$7.07	Zone 1
J407080A8FFE	40700051869	99107889003	DEMI BABY SAPPHIRE NECK, EB9672, ONE S	EB9672	NX272	ONE S	NX272EB9672ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL NCK CHOKER	Madewell	1	95	95	$7.84	Zone 2
J40707EBBE22	40700051869	99107431520	NEW CABLE SWEATER VEST, NA6445, M	NA6445	CC115	M	CC115NA6445M	FLAT	Womens	W SWEATERS	W SW NOV PULLOVER	J Crew Factory	1	89.5	89.5	$6.56	Zone 1
J40707EBBE22	40700051869	99107874690	WOVEN MIXY HOLE, BR8791, XL	BR8791	NW966	XL	NW966BR8791XL	FLAT	Womens	W KNITS	W KNIT TOP END USE	Madewell	1	88	88	$6.47	Zone 1
J40707EBBE22	40700051869	99107954694	EASY Y-NECK BUTTON-UP SHIRT I, BL8990, S	BL8990	NY989	S	NY989BL8990S	FLAT	Womens	W SHIRTS	W SHIRTS BUTTON LS	Madewell	1	88	88	$6.47	Zone 1
J40708136213	40700052010	99107835446	FISH CHARM BEADED STATE, EE7744, ONE S	EE7744	NW125	ONE S	NW125EE7744ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL NCK STATEMNT	Madewell	1	88	88	$7.35	Zone 2
J40707EBBE22	40700051869	99107844937	PUFF-SLEEVE BUTTON-UP SHIRT I, WT0005, M	WT0005	NW627	M	NW627WT0005M	FLAT	Womens	W SHIRTS	W SHIRTS BUTTON LS	Madewell	1	88	88	$6.47	Zone 1
J40707EBBE22	40700051869	99107897184	COZY COTTON RIBBED MAB, HT3203, M	HT3203	NW832	M	NW832HT3203M	FLAT	Womens	W SWEATERS	W SW CARD CARDGIAN	Madewell	1	88	88	$6.47	Zone 1
J4070825E5C4	40700051876	99107959296	LEATHER LARGE STUD BELT, BR6956, M	BR6956	NZ159	M	NZ159BR6956M	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	88	88	$7.35	Zone 1
J40707EBBE22	40700051869	99107841560	THE MCCARREN MIDWEIGHT CREWNE, BR5876, L	BR5876	NK077	L	NK077BR5876L	FLAT	Mens	M KNITS	M KNT FLEECE CREW	Madewell	1	88	88	$6.47	Zone 1
J4070825E5C4	40700051876	99107445672	TRIPLE METAL KEEPER BELT,EE6865,XS	EE6865	NN922	XS	NN922EE6865XS	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J4070825E5C4	40700051876	99107938577	WAVE BELT, BR6956, XS	BR6956	NY201	XS	NY201BR6956XS	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J4070825E5C4	40700051876	99107944921	ROUND CIRCLE BELT, BR5876, XS	BR5876	NY214	XS	NY214BR5876XS	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J40708261783	40700051876	99107445672	TRIPLE METAL KEEPER BELT,EE6865,XS	EE6865	NN922	XS	NN922EE6865XS	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J4070825E5C4	40700051876	99107598488	OVAL BUCKLE BELT., BK5229, XS	BK5229	NS965	XS	NS965BK5229XS	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	4	78	312	$6.65	Zone 1
J40708136213	40700052010	99107458126	CHUNKY WAIST BELT., BR6956, XS	BR6956	NR624	XS	NR624BR6956XS	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J40708136213	40700052010	99107654221	SUEDE SCULPTURAL BUCKLE LEAT, EE7167, XS	EE7167	NU165	XS	NU165EE7167XS	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J40708330A56	40700052010	99107598496	OVAL BUCKLE BELT., BR6311, XS	BR6311	NS965	XS	NS965BR6311XS	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J407083462D5	40700052010	99107944837	TRIPLE METAL KEEPER BEL, RD6166, XS	RD6166	NY491	XS	NY491RD6166XS	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J40708136213	40700052010	99107598488	OVAL BUCKLE BELT., BK5229, XS	BK5229	NS965	XS	NS965BK5229XS	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	3	78	234	$6.65	Zone 1
J4070825E5C4	40700051876	99107458124	CHUNKY WAIST BELT., BR6956, S	BR6956	NR624	S	NR624BR6956S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J4070825E5C4	40700051876	99107578295	TRIPLE METAL KEEPER BELT,BR0129,S	BR0129	NN922	S	NN922BR0129S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J4070825E5C4	40700051876	99107895919	SUEDE OVAL BUCKLE BELT, BR0129, S	BR0129	NW392	S	NW392BR0129S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J4070825E5C4	40700051876	99107944835	TRIPLE METAL KEEPER BEL, RD6166, S	RD6166	NY491	S	NY491RD6166S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J40708261783	40700051876	99107228152	TRIPLE METAL KEEPER BEL, BK5229, S	BK5229	NN922	S	NN922BK5229S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J40708261783	40700051876	99107895919	SUEDE OVAL BUCKLE BELT, BR0129, S	BR0129	NW392	S	NW392BR0129S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J4070825E5C4	40700051876	99107598486	OVAL BUCKLE BELT., BK5229, S	BK5229	NS965	S	NS965BK5229S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	4	78	312	$6.65	Zone 1
J40708136213	40700052010	99107228152	TRIPLE METAL KEEPER BEL, BK5229, S	BK5229	NN922	S	NN922BK5229S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J40708136213	40700052010	99107578295	TRIPLE METAL KEEPER BELT,BR0129,S	BR0129	NN922	S	NN922BR0129S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J40708136213	40700052010	99107598494	OVAL BUCKLE BELT., BR6311, S	BR6311	NS965	S	NS965BR6311S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J40708136213	40700052010	99107938575	WAVE BELT, BR6956, S	BR6956	NY201	S	NY201BR6956S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J40708136213	40700052010	99107944810	TRIPLE METAL KEEPER BELT: SUE, GR0333, S	GR0333	NR623	S	NR623GR0333S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J407083462D5	40700052010	99107938567	WAVE BELT, BK5229, S	BK5229	NY201	S	NY201BK5229S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J407083462D5	40700052010	99107944810	TRIPLE METAL KEEPER BELT: SUE, GR0333, S	GR0333	NR623	S	NR623GR0333S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J40708136213	40700052010	99107598486	OVAL BUCKLE BELT., BK5229, S	BK5229	NS965	S	NS965BK5229S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	3	78	234	$6.65	Zone 1
J407080A8FFE	40700051869	99107920111	DEMI TWO TONE CHUNKY HU, EB9672, ONE S	EB9672	NX302	ONE S	NX302EB9672ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	1	78	78	$6.65	Zone 2
J40708306E19	40700051876	99107468903	DELICATE COLLECTION CHU, EE0514, ONE S	EE0514	NR279	ONE S	NR279EE0514ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	1	78	78	$6.65	Zone 2
J40708306E19	40700051876	99107468901	DELICATE COLLECTION CHU, EB9672, ONE S	EB9672	NR279	ONE S	NR279EB9672ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	2	78	156	$6.65	Zone 2
J40708136213	40700052010	99107468903	DELICATE COLLECTION CHU, EE0514, ONE S	EE0514	NR279	ONE S	NR279EE0514ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	1	78	78	$6.65	Zone 2
J4070825E5C4	40700051876	99107735145	BRAIDED BELT, BR0129, M-L	BR0129	NU159	M-L	NU159BR0129M-L	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J4070825E5C4	40700051876	99107445668	TRIPLE METAL KEEPER BELT,EE6865,M	EE6865	NN922	M	NN922EE6865M	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J4070825E5C4	40700051876	99107597711	SCULPTURAL BUCKLE LEATHER BEL, BK5229, M	BK5229	NT809	M	NT809BK5229M	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J4070825E5C4	40700051876	99107895917	SUEDE OVAL BUCKLE BELT, BR0129, M	BR0129	NW392	M	NW392BR0129M	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J40708261783	40700051876	99107228150	TRIPLE METAL KEEPER BEL, BK5229, M	BK5229	NN922	M	NN922BK5229M	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J40708261783	40700051876	99107445668	TRIPLE METAL KEEPER BELT,EE6865,M	EE6865	NN922	M	NN922EE6865M	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J40708261783	40700051876	99107598484	OVAL BUCKLE BELT., BK5229, M	BK5229	NS965	M	NS965BK5229M	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J40708261783	40700051876	99107850715	INEZ BELT: HAIRCALF, BR6956, M	BR6956	NW395	M	NW395BR6956M	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J40708261783	40700051876	99107944833	TRIPLE METAL KEEPER BEL, RD6166, M	RD6166	NY491	M	NY491RD6166M	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J40708261783	40700051876	99107944917	ROUND CIRCLE BELT, BR5876, M	BR5876	NY214	M	NY214BR5876M	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J4070825E5C4	40700051876	99107578293	TRIPLE METAL KEEPER BELT,BR0129,M	BR0129	NN922	M	NN922BR0129M	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	2	78	156	$6.65	Zone 1
J4070825E5C4	40700051876	99107598492	OVAL BUCKLE BELT., BR6311, M	BR6311	NS965	M	NS965BR6311M	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	2	78	156	$6.65	Zone 1
J4070825E5C4	40700051876	99107598484	OVAL BUCKLE BELT., BK5229, M	BK5229	NS965	M	NS965BK5229M	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	3	78	234	$6.65	Zone 1
J40708136213	40700052010	99107598492	OVAL BUCKLE BELT., BR6311, M	BR6311	NS965	M	NS965BR6311M	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J40708136213	40700052010	99107598484	OVAL BUCKLE BELT., BK5229, M	BK5229	NS965	M	NS965BK5229M	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	2	78	156	$6.65	Zone 1
J4070825E5C4	40700051876	99107228149	TRIPLE METAL KEEPER BELT	BK5229	NN922	L	NN922BK5229L	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J40708261783	40700051876	99107922081	SUEDE ELONGATED BUCKLE BELT, BR6311, L	BR6311	NY209	L	NY209BR6311L	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J4070825E5C4	40700051876	99107578292	TRIPLE METAL KEEPER BELT,BR0129,L	BR0129	NN922	L	NN922BR0129L	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	2	78	156	$6.65	Zone 1
J4070825E5C4	40700051876	99107598483	OVAL BUCKLE BELT., BK5229, L	BK5229	NS965	L	NS965BK5229L	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	2	78	156	$6.65	Zone 1
J40708136213	40700052010	99107654216	SUEDE SCULPTURAL BUCKLE LEATH, EE7167, L	EE7167	NU165	L	NU165EE7167L	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J4070832722E	40700052010	99107445667	TRIPLE METAL KEEPER BELT,EE6865,L	EE6865	NN922	L	NN922EE6865L	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J4070825E5C4	40700051876	99107767893	TRIPLE METAL KEEPER BELT, EE6865, 2X	EE6865	NN922	2X	NN922EE68652X	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	78	78	$6.65	Zone 1
J40707EBBE22	40700051869	99107880299	CAMP LS TOP, NA0274, S	NA0274	NW953	S	NW953NA0274S	FLAT	Womens	W KNITS	W KNIT TOP END USE	Madewell	1	70	70	$5.39	Zone 1
J40707EBBE22	40700051869	99107488978	SHORT SLV CREPE TOP, NA5955, XS	NA5955	CD281	XS	CD281NA5955XS	FLAT	Womens	W SHIRTS	W SHIRTS TOPS SS	J Crew Factory	1	69.5	69.5	$5.36	Zone 2
J40707EBBE22	40700051869	99107454928	GLITTER CAP TOE BALLET, EE6633, K13	EE6633	CB051	K13	CB051EE6633K13	FLAT	Girls	G NON APPAREL	G NA FTW SHOES	J Crew Factory	1	69.5	69.5	$5.36	Zone 2
J4070825E5C4	40700051876	99107867456	SILVIA SKINNY ROUND BUC, BK5229, XS	BK5229	NW407	XS	NW407BK5229XS	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	68	68	$5.95	Zone 1
J4070825E5C4	40700051876	99107867462	SILVIA SKINNY ROUND BUC, BR8718, S	BR8718	NW407	S	NW407BR8718S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	68	68	$5.95	Zone 1
J40708261783	40700051876	99107867462	SILVIA SKINNY ROUND BUC, BR8718, S	BR8718	NW407	S	NW407BR8718S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	68	68	$5.95	Zone 1
J407080A8FFE	40700051869	99107609412	DEMI NEW SKINNY MEDIUM, EE0514, ONE S	EE0514	NQ244	ONE S	NQ244EE0514ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	1	68	68	$5.95	Zone 2
J407080A8FFE	40700051869	99107568012	NEW DEMI PAVE DOUBLE HU, EB9672, ONE S	EB9672	NR696	ONE S	NR696EB9672ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	4	68	272	$5.95	Zone 2
J40708136213	40700052010	99107568012	NEW DEMI PAVE DOUBLE HU, EB9672, ONE S	EB9672	NR696	ONE S	NR696EB9672ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL EARRING HOOP	Madewell	1	68	68	$5.95	Zone 2
J407083462D5	40700052010	99107965062	MEDIUM SILK BANDANA, BA0249, ONE S	BA0249	NS765	ONE S	NS765BA0249ONE S	MASTER/SPECIALTY	Womens	W ACCESSORIES	W SSNL BANDANAS	Madewell	1	68	68	$5.95	Zone 1
J4070825E5C4	40700051876	99107164508	ESSENTIALS BELT, BK5229, L	BK5229	NN405	L	NN405BK5229L	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	68	68	$5.95	Zone 1
J4070825E5C4	40700051876	99107598516	CLASSIC TWO-PIECE BELT., BR6506, L	BR6506	NS966	L	NS966BR6506L	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	68	68	$5.95	Zone 1
J4070825E5C4	40700051876	99107921426	MAVERICK BELT,BR6311,40	BR6311	NW027	40	NW027BR631140	MASTER/SPECIALTY	Mens	M ACCESSORIES	M ACC BELTS SEASONAL	Madewell	1	68	68	$5.95	Zone 1
J40708261783	40700051876	99107921423	MAVERICK BELT,BR6311,34	BR6311	NW027	34	NW027BR631134	MASTER/SPECIALTY	Mens	M ACCESSORIES	M ACC BELTS SEASONAL	Madewell	1	68	68	$5.95	Zone 1
J40708136213	40700052010	99107921423	MAVERICK BELT,BR6311,34	BR6311	NW027	34	NW027BR631134	MASTER/SPECIALTY	Mens	M ACCESSORIES	M ACC BELTS SEASONAL	Madewell	1	68	68	$5.95	Zone 1
J4070825E5C4	40700051876	99107921422	MAVERICK BELT,BR6311,32	BR6311	NW027	32	NW027BR631132	MASTER/SPECIALTY	Mens	M ACCESSORIES	M ACC BELTS SEASONAL	Madewell	1	68	68	$5.95	Zone 1
J40708136213	40700052010	99107921421	MAVERICK BELT,BR6311,30	BR6311	NW027	30	NW027BR631130	MASTER/SPECIALTY	Mens	M ACCESSORIES	M ACC BELTS SEASONAL	Madewell	1	68	68	$5.95	Zone 1
J40708136213	40700052010	99107953553	CHESS PIECE PENDANT NEC, EE7744, ONE S	EE7744	NX280	ONE S	NX280EE7744ONE S	MASTER/SPECIALTY	Womens	W JEWELRY	W JEWEL NCK PENDANT	Madewell	1	65	65	$5.74	Zone 2
J40708136213	40700052010	99107381221	THREE PIECE WESTERN BELT., BK5229, M	BK5229	NQ304	M	NQ304BK5229M	MASTER/SPECIALTY	Womens	W ACCESSORIES	W BELTS LEATHER	Madewell	1	65	65	$5.74	Zone 1
J40707EBBE22	40700051869	99104773409	PERFECT LEGGING, BK0001, S	BK0001	H1569	S	H1569BK0001S	FLAT	Womens	W KNITS	W KNIT WEEKEND BTM	J Crew Factory	1	59.5	59.5	$4.76	Zone 2
J40708153122	40700051869	99107142867	LEATHER PASSPORT CASE, EE4975, ONE S	EE4975	BS910	ONE S	BS910EE4975ONE S	MASTER/SPECIALTY	Mens	M ACCESS AND FTWR	M NA ITEMS SLG	J Crew Factory	2	59.5	119	$5.36	Zone 2
J40707EBBE22	40700051869	99107786818	VARIEGATED COTTON CARDI, BR0129, XL	BR0129	NW343	XL	NW343BR0129XL	FLAT	Womens	W KNITS	W KNIT TOP END USE	Madewell	1	58	58	$4.67	Zone 1
